block_size,grid_scale_x,use_shared,use_unroll,register_limit,work_per_thread,stride_access,threads_per_block,gflops,msec_per_matmul,pass_fail,avg_power_watts,exec_time_sec,power_log_duration,exit_code,cuda_error_str,power_log_path
32,2.0,0,1,128,4,2,1024,1744.146562,0.300599,FAIL,42.106,0.382,61,1,,power_logs_all_configs/power_b32_g2.0_s0_u1_r128_w4_str2.log
32,2.0,1,0,32,1,1,1024,557.515595,0.235100,PASS,42.050,0.370,61,0,,power_logs_all_configs/power_b32_g2.0_s1_u0_r32_w1_str1.log
32,2.0,1,0,32,1,2,1024,927.962065,0.141247,FAIL,42.112,0.332,61,1,,power_logs_all_configs/power_b32_g2.0_s1_u0_r32_w1_str2.log
32,2.0,1,0,32,2,1,1024,1216.807203,0.215436,PASS,42.173,0.357,61,0,,power_logs_all_configs/power_b32_g2.0_s1_u0_r32_w2_str1.log
32,2.0,1,0,32,2,2,1024,1767.304908,0.148330,FAIL,42.209,0.345,61,1,,power_logs_all_configs/power_b32_g2.0_s1_u0_r32_w2_str2.log
32,2.0,1,0,32,4,1,1024,933.137919,0.561855,PASS,42.183,0.462,61,0,,power_logs_all_configs/power_b32_g2.0_s1_u0_r32_w4_str1.log
32,2.0,1,0,32,4,2,1024,1651.790448,0.317406,FAIL,42.102,0.387,61,1,,power_logs_all_configs/power_b32_g2.0_s1_u0_r32_w4_str2.log
32,2.0,1,0,64,1,1,1024,558.529226,0.234673,PASS,42.186,0.360,61,0,,power_logs_all_configs/power_b32_g2.0_s1_u0_r64_w1_str1.log
32,2.0,1,0,64,1,2,1024,965.746979,0.135721,FAIL,42.072,0.347,61,1,,power_logs_all_configs/power_b32_g2.0_s1_u0_r64_w1_str2.log
32,2.0,1,0,64,2,1,1024,1201.652298,0.218153,PASS,42.192,0.362,61,0,,power_logs_all_configs/power_b32_g2.0_s1_u0_r64_w2_str1.log
32,2.0,1,0,64,2,2,1024,1760.539185,0.148900,FAIL,42.086,0.334,61,1,,power_logs_all_configs/power_b32_g2.0_s1_u0_r64_w2_str2.log
32,2.0,1,0,64,4,1,1024,921.448887,0.568982,PASS,42.000,0.472,61,0,,power_logs_all_configs/power_b32_g2.0_s1_u0_r64_w4_str1.log
32,2.0,1,0,64,4,2,1024,1627.187474,0.322205,FAIL,41.950,0.387,61,1,,power_logs_all_configs/power_b32_g2.0_s1_u0_r64_w4_str2.log
32,2.0,1,0,128,1,1,1024,558.537348,0.234670,PASS,42.045,0.360,61,0,,power_logs_all_configs/power_b32_g2.0_s1_u0_r128_w1_str1.log
32,2.0,1,0,128,1,2,1024,965.673293,0.135731,FAIL,42.038,0.339,61,1,,power_logs_all_configs/power_b32_g2.0_s1_u0_r128_w1_str2.log
32,2.0,1,0,128,2,1,1024,1201.765087,0.218132,PASS,42.001,0.359,61,0,,power_logs_all_configs/power_b32_g2.0_s1_u0_r128_w2_str1.log
32,2.0,1,0,128,2,2,1024,1760.418153,0.148910,FAIL,42.063,0.333,61,1,,power_logs_all_configs/power_b32_g2.0_s1_u0_r128_w2_str2.log
32,2.0,1,0,128,4,1,1024,925.016999,0.566787,PASS,42.155,0.464,61,0,,power_logs_all_configs/power_b32_g2.0_s1_u0_r128_w4_str1.log
32,2.0,1,0,128,4,2,1024,1640.590614,0.319573,FAIL,42.147,0.389,61,1,,power_logs_all_configs/power_b32_g2.0_s1_u0_r128_w4_str2.log
32,2.0,1,1,32,1,1,1024,433.159252,0.302595,PASS,42.074,0.380,61,0,,power_logs_all_configs/power_b32_g2.0_s1_u1_r32_w1_str1.log
32,2.0,1,1,32,1,2,1024,961.635566,0.136301,FAIL,42.130,0.338,61,1,,power_logs_all_configs/power_b32_g2.0_s1_u1_r32_w1_str2.log
32,2.0,1,1,32,2,1,1024,825.363523,0.317610,PASS,42.020,0.385,61,0,,power_logs_all_configs/power_b32_g2.0_s1_u1_r32_w2_str1.log
32,2.0,1,1,32,2,2,1024,1539.170750,0.170315,FAIL,42.009,0.349,61,1,,power_logs_all_configs/power_b32_g2.0_s1_u1_r32_w2_str2.log
32,2.0,1,1,32,4,1,1024,901.683599,0.581455,PASS,42.103,0.472,61,0,,power_logs_all_configs/power_b32_g2.0_s1_u1_r32_w4_str1.log
32,2.0,1,1,32,4,2,1024,1573.399776,0.333220,FAIL,42.042,0.394,61,1,,power_logs_all_configs/power_b32_g2.0_s1_u1_r32_w4_str2.log
32,2.0,1,1,64,1,1,1024,434.143592,0.301909,PASS,41.989,0.381,61,0,,power_logs_all_configs/power_b32_g2.0_s1_u1_r64_w1_str1.log
32,2.0,1,1,64,1,2,1024,961.586682,0.136308,FAIL,42.005,0.340,61,1,,power_logs_all_configs/power_b32_g2.0_s1_u1_r64_w1_str2.log
32,2.0,1,1,64,2,1,1024,836.802980,0.313268,PASS,42.008,0.386,61,0,,power_logs_all_configs/power_b32_g2.0_s1_u1_r64_w2_str1.log
32,2.0,1,1,64,2,2,1024,1567.608836,0.167225,FAIL,42.030,0.350,61,1,,power_logs_all_configs/power_b32_g2.0_s1_u1_r64_w2_str2.log
32,2.0,1,1,64,4,1,1024,906.510266,0.578359,PASS,42.067,0.474,61,0,,power_logs_all_configs/power_b32_g2.0_s1_u1_r64_w4_str1.log
32,2.0,1,1,64,4,2,1024,1589.420351,0.329861,FAIL,42.063,0.396,61,1,,power_logs_all_configs/power_b32_g2.0_s1_u1_r64_w4_str2.log
32,2.0,1,1,128,1,1,1024,432.388922,0.303135,PASS,42.130,0.391,61,0,,power_logs_all_configs/power_b32_g2.0_s1_u1_r128_w1_str1.log
32,2.0,1,1,128,1,2,1024,962.502522,0.136178,FAIL,42.088,0.338,61,1,,power_logs_all_configs/power_b32_g2.0_s1_u1_r128_w1_str2.log
32,2.0,1,1,128,2,1,1024,836.537492,0.313368,PASS,42.136,0.390,61,0,,power_logs_all_configs/power_b32_g2.0_s1_u1_r128_w2_str1.log
32,2.0,1,1,128,2,2,1024,1577.325950,0.166195,FAIL,44.752,0.348,61,1,,power_logs_all_configs/power_b32_g2.0_s1_u1_r128_w2_str2.log
32,2.0,1,1,128,4,1,1024,415.440558,1.262005,PASS,48.488,0.613,61,0,,power_logs_all_configs/power_b32_g2.0_s1_u1_r128_w4_str1.log
32,2.0,1,1,128,4,2,1024,1606.627987,0.326328,FAIL,42.287,0.384,61,1,,power_logs_all_configs/power_b32_g2.0_s1_u1_r128_w4_str2.log
